scientific_name,country_code,country_name,area,part_of_eu,status,endemic,rlc,rlc_numeric
Lycaena tityrus,AT,Austria,83858,y,P,,LC,1
Lycaena virgaureae,AT,Austria,83858,y,P,,NT,20
Lysandra bellargus,AT,Austria,83858,y,P,,NT,20
Lysandra coridon,AT,Austria,83858,y,P,,NT,20
Maniola jurtina,AT,Austria,83858,y,P,,LC,1
Melanargia galathea,AT,Austria,83858,y,P,,LC,1
Melitaea asteria,AT,Austria,83858,y,P,,NT,20
Melitaea athalia,AT,Austria,83858,y,P,,LC,1
Melitaea aurelia,AT,Austria,83858,y,P,,VU,30
Melitaea britomartis,AT,Austria,83858,y,P,,EN,50
Melitaea cinxia,AT,Austria,83858,y,P,,VU,30
Melitaea diamina,AT,Austria,83858,y,P,,NT,20
Melitaea didyma,AT,Austria,83858,y,P,,VU,30
Melitaea parthenoides,AT,Austria,83858,y,P,,DD,1
Melitaea phoebe,AT,Austria,83858,y,P,,VU,30
Melitaea trivia,AT,Austria,83858,y,P,,EN,50
Melitaea varia,AT,Austria,83858,y,P,,NT,20
Minois dryas,AT,Austria,83858,y,P,,NT,20
Neptis rivularis,AT,Austria,83858,y,P,,NT,20
Neptis sappho,AT,Austria,83858,y,P,,VU,30
Nymphalis antiopa,AT,Austria,83858,y,P,,LC,1
Nymphalis polychloros,AT,Austria,83858,y,P,,NT,20
Nymphalis vaualbum,AT,Austria,83858,y,P,,CR,80
Nymphalis xanthomelas,AT,Austria,83858,y,Ex,,RE,100
Ochlodes sylvanus,AT,Austria,83858,y,P,,LC,1
Oeneis glacialis,AT,Austria,83858,y,P,,LC,1
Papilio machaon,AT,Austria,83858,y,P,,LC,1
Pararge aegeria,AT,Austria,83858,y,P,,LC,1
Parnassius apollo,AT,Austria,83858,y,P,,NT,20
Parnassius mnemosyne,AT,Austria,83858,y,P,,NT,20
Parnassius phoebus,AT,Austria,83858,y,P,,NT,20
Phengaris alcon,AT,Austria,83858,y,P,,VU,30
Phengaris arion,AT,Austria,83858,y,P,,NT,20
Phengaris nausithous,AT,Austria,83858,y,P,,VU,30
Phengaris teleius,AT,Austria,83858,y,P,,VU,30
Pieris brassicae,AT,Austria,83858,y,P,,LC,1
Pieris bryoniae,AT,Austria,83858,y,P,,LC,1
Pieris mannii,AT,Austria,83858,y,P,,EN,50
Pieris napi,AT,Austria,83858,y,P,,LC,1
Pieris rapae,AT,Austria,83858,y,P,,LC,1
Plebejus argus,AT,Austria,83858,y,P,,NT,20
Plebejus argyrognomon,AT,Austria,83858,y,P,,NT,20
Plebejus idas,AT,Austria,83858,y,P,,VU,30
Polygonia c-album,AT,Austria,83858,y,P,,LC,1
Polyommatus admetus,AT,Austria,83858,y,Ex,,RE,100
Polyommatus amandus,AT,Austria,83858,y,P,,LC,1
Polyommatus damon,AT,Austria,83858,y,P,,EN,50
Polyommatus daphnis,AT,Austria,83858,y,P,,VU,30
Polyommatus dorylas,AT,Austria,83858,y,P,,VU,30
Polyommatus eros,AT,Austria,83858,y,P,,NT,20
Polyommatus icarus,AT,Austria,83858,y,P,,LC,1
Polyommatus thersites,AT,Austria,83858,y,P,,VU,30
Pontia callidice,AT,Austria,83858,y,P,,NT,20
Pontia edusa,AT,Austria,83858,y,P,,LC,1
Pseudophilotes baton,AT,Austria,83858,y,P,,CR,80
Pseudophilotes vicrama,AT,Austria,83858,y,P,,EN,50
Pyrgus alveus,AT,Austria,83858,y,P,,VU,30
Pyrgus andromedae,AT,Austria,83858,y,P,,LC,1
Pyrgus armoricanus,AT,Austria,83858,y,P,,EN,50
Pyrgus cacaliae,AT,Austria,83858,y,P,,LC,1
Pyrgus carlinae,AT,Austria,83858,y,P,,DD,1
Pyrgus carthami,AT,Austria,83858,y,P,,EN,50
Pyrgus cirsii,AT,Austria,83858,y,Ex,,RE,100
Pyrgus malvae,AT,Austria,83858,y,P,,LC,1
Pyrgus malvoides,AT,Austria,83858,y,P,,NT,20
Pyrgus serratulae,AT,Austria,83858,y,P,,VU,30
Pyrgus warrenensis,AT,Austria,83858,y,P,,NT,20
Satyrium acaciae,AT,Austria,83858,y,P,,VU,30
Satyrium ilicis,AT,Austria,83858,y,P,,VU,30
Satyrium pruni,AT,Austria,83858,y,P,,NT,20
Satyrium spini,AT,Austria,83858,y,P,,NT,20
Satyrium w-album,AT,Austria,83858,y,P,,VU,30
Scolitantides orion,AT,Austria,83858,y,P,,VU,30
Speyeria aglaja,AT,Austria,83858,y,P,,LC,1
Spialia orbifer,AT,Austria,83858,y,Ex,,RE,100
Spialia sertorius,AT,Austria,83858,y,P,,VU,30
Thecla betulae,AT,Austria,83858,y,P,,NT,20
Thymelicus acteon,AT,Austria,83858,y,P,,EN,50
Thymelicus lineola,AT,Austria,83858,y,P,,LC,1
Thymelicus sylvestris,AT,Austria,83858,y,P,,LC,1
Vanessa atalanta,AT,Austria,83858,y,P,,LC,1
Vanessa cardui,AT,Austria,83858,y,M,,NE,1
Zerynthia polyxena,AT,Austria,83858,y,P,,NT,20
Aglais io,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Aglais urticae,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Agriades dardanus,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Anthocharis cardamines,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Apatura ilia,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Apatura iris,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Apatura metis,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Aphantopus hyperantus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Aporia crataegi,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Araschnia levana,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Arethusana arethusa,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Argynnis pandora,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Argynnis paphia,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Aricia agestis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Aricia anteros,BA,Bosnia and Herzegovina,51129,,P,,EN,50
Aricia artaxerxes,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Boloria dia,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Boloria euphrosyne,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Boloria graeca,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Boloria pales,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Boloria selene,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Boloria titania,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Brenthis daphne,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Brenthis hecate,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Brenthis ino,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Brintesia circe,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Cacyreus marshalli,BA,Bosnia and Herzegovina,51129,,P,,DD,1
Callophrys rubi,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Carcharodus alceae,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Carcharodus floccifera,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Carcharodus lavatherae,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Carcharodus orientalis,BA,Bosnia and Herzegovina,51129,,P,,DD,1
Carterocephalus palaemon,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Celastrina argiolus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Charaxes jasius,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Chazara briseis,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Coenonympha arcania,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Coenonympha glycerion,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Coenonympha orientalis,BA,Bosnia and Herzegovina,51129,,P,,EN,50
Coenonympha pamphilus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Coenonympha rhodopensis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Coenonympha tullia,BA,Bosnia and Herzegovina,51129,,P,,CR,80
Colias alfacariensis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Colias caucasica,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Colias crocea,BA,Bosnia and Herzegovina,51129,,M,,LC,1
Colias hyale,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Cupido alcetas,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Cupido argiades,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Cupido decoloratus,BA,Bosnia and Herzegovina,51129,,P,,CR,80
Cupido minimus,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Cupido osiris,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Cyaniris semiargus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia aethiops,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia epiphron,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia euryale,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia gorge,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Erebia ligea,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia manto,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Erebia medusa,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia melas,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia neleus,BA,Bosnia and Herzegovina,51129,,P,,Unknown,1
Erebia oeme,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia ottomana,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia pandrose,BA,Bosnia and Herzegovina,51129,,P,,CR,80
Erebia pronoe,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Erebia triarius,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Erynnis tages,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Euchloe ausonia,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Eumedonia eumedon,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Euphydryas aurinia,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Euphydryas maturna,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Fabriciana adippe,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Fabriciana niobe,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Favonius quercus,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Gegenes pumilio,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Glaucopsyche alexis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Gonepteryx cleopatra,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Gonepteryx rhamni,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Hamearis lucina,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Hesperia comma,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Heteropterus morpheus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Hipparchia fagi,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Hipparchia semele,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Hipparchia statilinus,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Hipparchia syriaca,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Hyponephele lupina,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Hyponephele lycaon,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Iolana iolas,BA,Bosnia and Herzegovina,51129,,P,,EN,50
Iphiclides podalirius,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Issoria lathonia,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Kirinia roxelana,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Lampides boeticus,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Lasiommata maera,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lasiommata megera,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lasiommata petropolitana,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Leptidea juvernica,BA,Bosnia and Herzegovina,51129,,P,,Unknown,1
Leptidea morsei,BA,Bosnia and Herzegovina,51129,,P,,CR,80
Leptidea sinapis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Leptotes pirithous,BA,Bosnia and Herzegovina,51129,,P,,EN,50
Libythea celtis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Limenitis camilla,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Limenitis populi,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Limenitis reducta,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lopinga achine,BA,Bosnia and Herzegovina,51129,,Ex,,RE,100
Lycaena alciphron,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lycaena candens,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lycaena dispar,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Lycaena hippothoe,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lycaena ottomana,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Lycaena phlaeas,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lycaena thersamon,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lycaena tityrus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lycaena virgaureae,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lysandra bellargus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Lysandra coridon,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Maniola jurtina,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Melanargia galathea,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Melanargia larissa,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Melitaea athalia,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Melitaea aurelia,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Melitaea britomartis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Melitaea cinxia,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Melitaea diamina,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Melitaea didyma,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Melitaea phoebe,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Melitaea trivia,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Minois dryas,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Neptis rivularis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Neptis sappho,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Nymphalis antiopa,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Nymphalis polychloros,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Nymphalis vaualbum,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Nymphalis xanthomelas,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Ochlodes sylvanus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Papilio alexanor,BA,Bosnia and Herzegovina,51129,,P,,Unknown,1
Papilio machaon,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Pararge aegeria,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Parnassius apollo,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Parnassius mnemosyne,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Phengaris alcon,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Phengaris arion,BA,Bosnia and Herzegovina,51129,,P,,EN,50
Pieris balcana,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pieris brassicae,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Pieris ergane,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pieris mannii,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pieris napi,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pieris rapae,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Plebejus argus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Plebejus argyrognomon,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Plebejus idas,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polygonia c-album,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polygonia egea,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polyommatus admetus,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Polyommatus amandus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polyommatus aroaniensis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polyommatus damon,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Polyommatus daphnis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polyommatus dorylas,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Polyommatus eros,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Polyommatus escheri,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polyommatus icarus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Polyommatus ripartii,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Polyommatus thersites,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Pontia edusa,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Proterebia phegea,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pseudochazara amalthea,BA,Bosnia and Herzegovina,51129,,P,,EN,50
Pseudophilotes vicrama,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Pyrgus alveus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pyrgus andromedae,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Pyrgus armoricanus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pyrgus cacaliae,BA,Bosnia and Herzegovina,51129,,P,,Unknown,1
Pyrgus carthami,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pyrgus malvae,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pyrgus serratulae,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Pyrgus sidae,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Pyronia tithonus,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Satyrium acaciae,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Satyrium ilicis,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Satyrium pruni,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Satyrium spini,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Satyrium w-album,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Satyrus ferula,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Scolitantides orion,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Speyeria aglaja,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Spialia orbifer,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Spialia sertorius,BA,Bosnia and Herzegovina,51129,,P,,DD,1
Tarucus balkanicus,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Thecla betulae,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Thymelicus acteon,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Thymelicus lineola,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Thymelicus sylvestris,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Vanessa atalanta,BA,Bosnia and Herzegovina,51129,,P,,LC,1
Vanessa cardui,BA,Bosnia and Herzegovina,51129,,M,,LC,1
Zerynthia cerisy,BA,Bosnia and Herzegovina,51129,,P,,VU,30
Zerynthia polyxena,BA,Bosnia and Herzegovina,51129,,P,,NT,20
Aglais io,BE,Belgium,30528,y,P,,LC,1
Aglais urticae,BE,Belgium,30528,y,P,,LC,1
Anthocharis cardamines,BE,Belgium,30528,y,P,,LC,1
Apatura ilia,BE,Belgium,30528,y,P,,LC,1
Apatura iris,BE,Belgium,30528,y,P,,LC,1
Aphantopus hyperantus,BE,Belgium,30528,y,P,,LC,1
Aporia crataegi,BE,Belgium,30528,y,P,,LC,1
Araschnia levana,BE,Belgium,30528,y,P,,LC,1
Argynnis paphia,BE,Belgium,30528,y,P,,LC,1
Aricia agestis,BE,Belgium,30528,y,P,,LC,1
Boloria aquilonaris,BE,Belgium,30528,y,P,,VU,30
Boloria dia,BE,Belgium,30528,y,P,,EN,50
Boloria eunomia,BE,Belgium,30528,y,P,,VU,30
Boloria euphrosyne,BE,Belgium,30528,y,P,,VU,30
Boloria selene,BE,Belgium,30528,y,P,,NT,20
Brenthis daphne,BE,Belgium,30528,y,P,,NE,1
Brenthis ino,BE,Belgium,30528,y,P,,LC,1
Callophrys rubi,BE,Belgium,30528,y,P,,NT,20
Carcharodus alceae,BE,Belgium,30528,y,P,,LC,1
Carterocephalus palaemon,BE,Belgium,30528,y,P,,LC,1
Celastrina argiolus,BE,Belgium,30528,y,P,,LC,1
Chazara briseis,BE,Belgium,30528,y,Ex,,RE,100
Coenonympha arcania,BE,Belgium,30528,y,P,,VU,30
Coenonympha glycerion,BE,Belgium,30528,y,Ex,,RE,100
Coenonympha hero,BE,Belgium,30528,y,Ex,,RE,100
Coenonympha pamphilus,BE,Belgium,30528,y,P,,LC,1
Coenonympha tullia,BE,Belgium,30528,y,P,,CR,80
Colias alfacariensis,BE,Belgium,30528,y,P,,VU,30
Colias crocea,BE,Belgium,30528,y,M,,LC,1
Colias hyale,BE,Belgium,30528,y,M,,LC,1
Colias palaeno,BE,Belgium,30528,y,Ex,,RE,100
Cupido argiades,BE,Belgium,30528,y,Ex,,RE,100
Cupido minimus,BE,Belgium,30528,y,P,,NT,20
Cyaniris semiargus,BE,Belgium,30528,y,P,,NT,20
Erebia aethiops,BE,Belgium,30528,y,P,,CR,80
Erebia ligea,BE,Belgium,30528,y,P,,CR,80
Erebia medusa,BE,Belgium,30528,y,P,,VU,30
Erynnis tages,BE,Belgium,30528,y,P,,NT,20
Euphydryas aurinia,BE,Belgium,30528,y,P,,CR,80
Euphydryas maturna,BE,Belgium,30528,y,Ex,,RE,100
Fabriciana adippe,BE,Belgium,30528,y,P,,VU,30
Fabriciana niobe,BE,Belgium,30528,y,Ex,,RE,100
Favonius quercus,BE,Belgium,30528,y,P,,LC,1
Glaucopsyche alexis,BE,Belgium,30528,y,P,,VU,30
Gonepteryx rhamni,BE,Belgium,30528,y,P,,LC,1
Hamearis lucina,BE,Belgium,30528,y,P,,VU,30
Hesperia comma,BE,Belgium,30528,y,P,,EN,50
Heteropterus morpheus,BE,Belgium,30528,y,Ex,,RE,100
Hipparchia semele,BE,Belgium,30528,y,P,,EN,50
Hipparchia statilinus,BE,Belgium,30528,y,Ex,,RE,100
Iphiclides podalirius,BE,Belgium,30528,y,P,,VU,30
Issoria lathonia,BE,Belgium,30528,y,P,,LC,1
Lasiommata maera,BE,Belgium,30528,y,P,,VU,30
Lasiommata megera,BE,Belgium,30528,y,P,,LC,1
Leptidea juvernica,BE,Belgium,30528,y,P,,DD,1
Leptidea sinapis,BE,Belgium,30528,y,P,,LC,1
Limenitis camilla,BE,Belgium,30528,y,P,,LC,1
Limenitis populi,BE,Belgium,30528,y,P,,CR,80
Lopinga achine,BE,Belgium,30528,y,Ex,,RE,100
Lycaena dispar,BE,Belgium,30528,y,P,,LC,1
Lycaena helle,BE,Belgium,30528,y,P,,VU,30
Lycaena hippothoe,BE,Belgium,30528,y,P,,VU,30
Lycaena phlaeas,BE,Belgium,30528,y,P,,LC,1
Lycaena tityrus,BE,Belgium,30528,y,P,,LC,1
Lycaena virgaureae,BE,Belgium,30528,y,P,,CR,80
Lysandra bellargus,BE,Belgium,30528,y,P,,CR,80
Lysandra coridon,BE,Belgium,30528,y,P,,VU,30
Maniola jurtina,BE,Belgium,30528,y,P,,LC,1
Melanargia galathea,BE,Belgium,30528,y,P,,LC,1
Melitaea athalia,BE,Belgium,30528,y,P,,VU,30
Melitaea aurelia,BE,Belgium,30528,y,P,,CR,80
Melitaea cinxia,BE,Belgium,30528,y,P,,LC,1
Melitaea diamina,BE,Belgium,30528,y,P,,LC,1
Melitaea phoebe,BE,Belgium,30528,y,Ex,,RE,100
Nymphalis antiopa,BE,Belgium,30528,y,P,,EN,50
Nymphalis polychloros,BE,Belgium,30528,y,P,,LC,1
Ochlodes sylvanus,BE,Belgium,30528,y,P,,LC,1
Papilio machaon,BE,Belgium,30528,y,P,,LC,1
Pararge aegeria,BE,Belgium,30528,y,P,,LC,1
Phengaris alcon,BE,Belgium,30528,y,P,,CR,80
Phengaris arion,BE,Belgium,30528,y,P,,CR,80
Phengaris teleius,BE,Belgium,30528,y,Ex,,RE,100
Pieris brassicae,BE,Belgium,30528,y,P,,LC,1
Pieris mannii,BE,Belgium,30528,y,P,,NE,1
Pieris napi,BE,Belgium,30528,y,P,,LC,1
Pieris rapae,BE,Belgium,30528,y,P,,LC,1
Plebejus argus,BE,Belgium,30528,y,P,,VU,30
Plebejus argyrognomon,BE,Belgium,30528,y,Ex,,RE,100
Plebejus idas,BE,Belgium,30528,y,Ex,,RE,100
Polygonia c-album,BE,Belgium,30528,y,P,,LC,1
Polyommatus dorylas,BE,Belgium,30528,y,Ex,,RE,100
Polyommatus icarus,BE,Belgium,30528,y,P,,LC,1
Polyommatus thersites,BE,Belgium,30528,y,Ex,,RE,100
Pseudophilotes baton,BE,Belgium,30528,y,Ex,,RE,100
Pyrgus armoricanus,BE,Belgium,30528,y,Ex,,RE,100
Pyrgus carthami,BE,Belgium,30528,y,Ex,,RE,100
Pyrgus malvae,BE,Belgium,30528,y,P,,VU,30
Pyrgus serratulae,BE,Belgium,30528,y,P,,CR,80
Pyronia tithonus,BE,Belgium,30528,y,P,,LC,1
Satyrium acaciae,BE,Belgium,30528,y,Ex,,RE,100
Satyrium ilicis,BE,Belgium,30528,y,P,,CR,80
Satyrium pruni,BE,Belgium,30528,y,P,,LC,1
Satyrium spini,BE,Belgium,30528,y,P,,DD,1
Satyrium w-album,BE,Belgium,30528,y,P,,LC,1
Speyeria aglaja,BE,Belgium,30528,y,P,,EN,50
Spialia sertorius,BE,Belgium,30528,y,P,,LC,1
Thecla betulae,BE,Belgium,30528,y,P,,LC,1
Thymelicus acteon,BE,Belgium,30528,y,P,,EN,50
Thymelicus lineola,BE,Belgium,30528,y,P,,NT,20
Thymelicus sylvestris,BE,Belgium,30528,y,P,,LC,1
Vanessa atalanta,BE,Belgium,30528,y,P,,LC,1
Vanessa cardui,BE,Belgium,30528,y,M,,LC,1
Aglais io,BG,Bulgaria,110994,y,P,,LC,1
Aglais urticae,BG,Bulgaria,110994,y,P,,LC,1
Agriades dardanus,BG,Bulgaria,110994,y,P,,EN,50
Anthocharis cardamines,BG,Bulgaria,110994,y,P,,LC,1
Anthocharis gruneri,BG,Bulgaria,110994,y,P,,VU,30
Apatura ilia,BG,Bulgaria,110994,y,P,,LC,1
Apatura iris,BG,Bulgaria,110994,y,P,,LC,1
Apatura metis,BG,Bulgaria,110994,y,P,,LC,1
Aphantopus hyperantus,BG,Bulgaria,110994,y,P,,LC,1
Aporia crataegi,BG,Bulgaria,110994,y,P,,LC,1
Araschnia levana,BG,Bulgaria,110994,y,P,,LC,1
Arethusana arethusa,BG,Bulgaria,110994,y,P,,LC,1
Argynnis pandora,BG,Bulgaria,110994,y,P,,LC,1
Argynnis paphia,BG,Bulgaria,110994,y,P,,LC,1
Aricia agestis,BG,Bulgaria,110994,y,P,,LC,1
Aricia anteros,BG,Bulgaria,110994,y,P,,LC,1
Aricia artaxerxes,BG,Bulgaria,110994,y,P,,LC,1
Boloria dia,BG,Bulgaria,110994,y,P,,LC,1
Boloria eunomia,BG,Bulgaria,110994,y,P,,EN,50
Boloria euphrosyne,BG,Bulgaria,110994,y,P,,LC,1
Boloria graeca,BG,Bulgaria,110994,y,P,,LC,1
Boloria pales,BG,Bulgaria,110994,y,P,,VU,30
